demand_id,stop_id,distance_m,improvement
1227,1111,115.19250192612364,53.86613943464798
1227,1112,64.99486157574304,104.06377978502857
1227,1113,101.7919715338592,67.26666982691242
1268,1164,125.16617079906216,24.280517019704845
1270,1164,144.24576196114046,31.47890948897208
1270,1165,154.20349785267518,21.521173597437354
1270,1166,165.17573501425687,10.548936435855666
1271,1164,125.44604791503,29.817412652806127
1271,1165,146.60425844343678,8.659202124399343
1298,1164,76.73381343970857,53.70000299126917
1298,1165,109.76354201760255,20.670274413375196
1300,1164,105.01594001031462,103.94090922834995
1300,1165,107.79545155061042,101.16139768805415
1300,1166,115.18687262444449,93.76997661422008
1300,1167,147.0226518474279,61.934197391236665
1300,1168,190.17252652197163,18.78432271669294
1301,1164,77.18944835597674,101.93497374706871
1301,1165,96.61236576520626,82.51205633783918
1301,1166,124.40610477886526,54.71831732418019
1301,1167,167.63229383832936,11.492128264716087
1336,1143,177.82844831817545,33.48512384710219
1336,1144,112.94498799194234,98.3685841733353
1336,1145,65.46898120484234,145.8445909604353
1336,1146,31.559467676119,179.75410448915864
1336,1147,58.37536803952503,152.9382041257526
1336,1148,103.84982020326275,107.46375196201488
1336,1149,161.2426597166519,50.070912448625734
1338,1144,137.42431155457902,28.36749124338803
1338,1145,101.12007481825752,64.67172797970953
1338,1146,81.54712498764135,84.2446778103257
1338,1147,94.55289524916728,71.23890754879977
1338,1148,126.97539131658543,38.81641148138162
1339,1143,182.9671674782118,65.62133223064441
1339,1144,124.49424246225205,124.09425724660416
1339,1145,86.0698980117323,162.5186016971239
1339,1146,68.4699124159656,180.1185872928906
1339,1147,85.6887080512946,162.8997916575616
1339,1148,122.91810027412562,125.67039943473058
1339,1149,175.71044407276992,72.87805563608629
1339,1150,226.7847530561744,21.80374665268181
1340,1143,173.34927936466883,85.14622500871482
1340,1144,107.83179175224717,150.66371262113648
1340,1145,57.854207928205184,200.64129644517845
1340,1146,18.49493173818168,240.00057263520196
1340,1147,53.62015566696911,204.87534870641454
1340,1148,102.20970706713722,156.28579730624642
1340,1149,161.04868732001512,97.44681705336853
1340,1150,215.3448179664419,43.15068640694176
1415,1143,230.83999971571217,43.69057263689484
1415,1144,169.3944177061334,105.13615464647361
1415,1145,124.41422120280302,150.116351149804
1415,1146,84.11645573251407,190.41411662009295
1415,1147,69.67443823777842,204.8561341148286
1415,1148,87.28789023255173,187.2426821200553
1415,1149,132.11669202829748,142.41388032430953
1415,1150,180.41425854820898,94.11631380439803
1415,1151,230.87404405595274,43.65652829665427
1432,1145,135.26322717205886,13.922125765989307
1432,1146,95.06515035753112,54.120202580517045
1432,1147,80.32572848253541,68.85962445551276
1432,1148,92.9142960273068,56.271056910741365
1432,1149,132.82460238976813,16.360750548280038
1434,1143,223.29373871651663,22.12555332518494
1434,1144,157.55424413118803,87.86504791051354
1434,1145,106.85495060478013,138.56434143692144
1434,1146,52.244803868423126,193.17448817327843
1434,1147,19.67469821877835,225.7445938229232
1434,1148,54.37959750678558,191.03969453491598
1434,1149,111.88091813955586,133.5383739021457
1434,1150,165.80519678601755,79.61409525568402
1434,1151,219.10811757554762,26.311174466153943
1435,1144,161.09691134143446,37.45475857095886
1435,1145,111.16230743264553,87.38936247974779
1435,1146,58.167424033990024,140.3842458784033
1435,1147,30.325834695849675,168.22583521654366
1435,1148,57.40297520599433,141.148694706399
1435,1149,112.15995483571666,86.39171507667666
1435,1150,165.63038906326943,32.92128084912389
1440,1117,81.98008523415916,12.724884276421434
1440,1118,69.90017994433205,24.804789566248544
1441,1117,82.76904520259974,8.470851498350115
1441,1118,46.37255721329157,44.867339487658285
1442,1112,66.60227684734208,46.18799104510509
1442,1113,18.8546040464922,93.93566384595498
1443,1113,67.3270353387107,24.025774894472605
1444,1111,154.77366287178836,0.9737789210064136
1444,1112,85.85125217491006,69.89618961788472
1444,1113,83.66983103245757,72.07761076033721
1445,1111,135.4621430049739,13.191646784422318
1445,1112,58.33654381046241,90.31724597893381
1445,1113,34.32308579877398,114.33070399062225
1445,1114,141.64536757779973,7.008422211596496
1518,1143,116.51478581064293,78.26802593105054
1518,1144,86.56868208971417,108.2141296519793
1518,1145,95.30754085459346,99.47527088710002
1518,1146,129.90388574346034,64.87892599823314
1518,1147,170.04790225845187,24.73490948324161
1519,1144,136.46615594626383,16.396527531424738
1519,1145,141.50125606774662,11.361427409941939
1520,1143,73.6866518186978,106.6330620751247
1520,1144,15.375,164.9447138938225
1520,1145,46.9613371562182,133.3583767376043
1520,1146,102.79667431390959,77.5230395799129
1520,1147,151.16602782619512,29.153686067627376
1521,1143,83.68217869564583,131.54812128846422
1521,1144,36.9495010115157,178.28079897259434
1521,1145,56.07535387761722,159.15494610649284
1521,1146,105.92962728859193,109.30067269551812
1521,1147,152.917397534584,62.312902449526035
