demand_id,stop_id,distance_m
1101,222,140.2293183280515
1102,219,182.17955600176438
1103,222,46.320006139356245
1104,222,91.67827578003417
1105,795,164.67252066601762
1106,222,68.02079185807821
1107,811,89.63722458471146
1108,222,29.768835948857657
1109,801,118.11719550937535
1110,222,164.64541682430763
1111,802,64.48473656610531
1112,222,115.61777004422807
1113,802,69.20161328502392
1114,3,108.22679456816597
1115,810,74.61701695156407
1116,4,80.50400320015149
1117,810,72.79294265243026
1118,11,124.67380877213145
1119,11,238.4732034212649
1120,834,285.6108379968274
1121,11,195.17726318016656
1122,834,335.26497216753796
1123,219,220.50093005756233
1124,834,186.85679259127832
1125,217,249.08473865584378
1126,834,236.1027566945164
1127,10,120.27371127973062
1128,13,152.824130436754
1129,967,1311.6351346935244
1130,10,104.9038994747097
1131,10,101.16966334455206
1132,9,90.14868360797067
1133,9,112.01593776110612
1134,4,68.61364318595828
1135,4,89.07734525399822
1136,971,247.6567921918355
1137,223,215.93856729113955
1138,971,244.957824813783
1139,217,201.50107591213998
1140,223,126.34263309548365
1141,223,169.6937268654914
1142,222,44.03979911682159
1143,223,90.16077220027566
1144,426,389.0161618991555
1145,222,66.48895584982516
1146,841,86.96896896307327
1147,222,26.079580733784812
1148,841,94.83618688955181
1149,9,89.31606448450357
1150,426,438.2982449913529
1151,9,48.970853895455
